StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q11_7,Q11_8,Q13,Q15,Q16,Q17,Q19,Q20,Q21,Q21_4_TEXT,Q22,Q23,Q24,Q25,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q27_1,Q27_2,Q27_3,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q29_1,Q29_2,Q29_3,Q30_1,Q30_2,Q30_3,Q30_4,Q30_5,Q30_6,Q30_7,Q30_8,Q31_1,Q31_2,Q31_3,Q32_1,Q32_2,Q32_3,Q32_4,Q32_5,Q32_6,Q33_1,Q33_2,Q33_3,Q33_4,Q33_5,Q33_6,Q33_6_TEXT,Q35,Q36,Q36_4_TEXT,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q43_7_TEXT,Q44,Q44_8_TEXT,Q45,Q45_4_TEXT
12/13/21 19:25,12/13/21 19:34,IP Address,108.185.1.4,100,513,TRUE,12/13/21 19:34,R_2653lSStWI3XgAJ,,,,,33.82060242,-118.0339966,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Neither opposed nor in support,Uninformed,,,"Heard of it, but don't know details",6,7,8,2,4,5,1,3,Positive,Positive,No,,Yes,No,Seaweed,,Yes,4-Jan,No,Wild caught,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Disagree,Strongly Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Strongly Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Don't know,Don't know,4,6,1,2,3,5,2,3,6,1,4,5,,1986,Woman,,White/Caucasian,Bachelor's degree,> $150K,2,90069,Republican,other,,None,,Social media,
12/13/21 20:14,12/13/21 21:35,IP Address,72.194.28.56,100,4869,TRUE,12/13/21 21:35,R_31a3zqrr8yldr0D,,,,,34.42649841,-119.8630981,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Somewhat supportive,potential,Very familiar,7,1,2,8,3,5,4,6,Negative,Positive,Yes,1-5 days,Yes,No,"Shellfish,Seaweed",,No,,,,Disagree,Agree,Don't know,Don't know,Disagree,Agree,Agree,Agree,Agree,Strongly Agree,Don't know,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Neutral,Agree,Strongly Agree,Disagree,Neutral,Disagree,Disagree,Agree,Agree,Agree,Agree,4,6,1,5,2,3,,,,,,,,1992,Woman,,White/Caucasian,Master's degree,$50K - $75K,1,93117,Democrat,other,,None,,Email,
12/13/21 23:41,12/13/21 23:49,IP Address,172.58.28.31,100,482,TRUE,12/13/21 23:49,R_27mnXvCAh9ICfuM,,,,,34.07719421,-117.4505997,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Neither opposed nor in support,What,,,,,"Heard of it, but don't know details",1,2,5,6,3,8,7,4,Positive,Neutral,No,,No,No,,,Yes,4-Jan,No,No preference,Disagree,Agree,Neutral,Neutral,Neutral,Neutral,Agree,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Disagree,Neutral,Don't know,Don't know,Agree,Disagree,Don't know,Don't know,Don't know,Neutral,Neutral,Neutral,Neutral,Neutral,1,6,2,5,4,3,3,2,5,1,4,6,,1965,Man,,Hispanic or Latinx,High School or equivalent GED,< $25K,2,92407,Democrat,education,,None,,Other,Cousin 
12/14/21 0:04,12/14/21 0:09,IP Address,136.52.113.52,100,330,TRUE,12/14/21 0:09,R_2fdPopJPpdMcRRn,,,,,33.67199707,-117.7402039,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Somewhat supportive,Biodiversity,,,"Heard of it, but don't know details",6,7,8,3,1,4,2,5,Very Positive,Very Positive,Yes,1-5 days,No,No,,,Yes,4-Jan,No,No preference,Don't know,Agree,Agree,Agree,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Disagree,Don't know,Disagree,Don't know,Agree,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Neutral,Don't know,3,4,5,2,6,1,3,4,2,5,1,6,,1996,Man,,White/Caucasian,Master's degree,> $150K,2,92602,Republican,other,,None,,Social media,
12/14/21 11:13,12/14/21 11:26,IP Address,24.5.211.15,100,781,TRUE,12/14/21 11:26,R_pypBcAVi1LlL2hj,,,,,36.96890259,-121.9902954,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Strongly supportive,restorative,Very familiar,8,6,3,7,5,2,1,4,Positive,Very Positive,Yes,5-10 days,Yes,No,"Shellfish,Seaweed",,Yes,4-Jan,Yes,Farmed,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,2,1,3,5,4,6,2,5,4,3,1,6,email lists/updates,1996,Woman,,White/Caucasian,Master's degree,$50K - $75K,2,95060,Democrat,other,unemployed,Employee,,Social media,
12/14/21 11:49,12/14/21 11:58,IP Address,76.72.144.100,100,543,TRUE,12/14/21 11:58,R_7X6XPyvEsf3ioKJ,,,,,36.75630188,-121.6703033,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Strongly supportive,restoration ,,,Basic understanding,4,8,3,2,7,5,1,6,Negative,Positive,Yes,5-10 days,Yes,Unsure,Shellfish,,Yes,8-Apr,Yes,Wild caught,Disagree,Agree,Disagree,Neutral,Agree,Agree,Disagree,Strongly Disagree,Agree,Agree,Neutral,Agree,Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,3,4,1,5,6,2,2,3,5,1,4,6,,1991,Woman,,"American Indian,Hispanic or Latinx,White/Caucasian",Bachelor's degree,$100K - $125K,3,93907,Indpendent,"government,education",,Customer,,Social media,
12/12/21 15:53,12/14/21 14:13,IP Address,184.169.44.4,100,166766,TRUE,12/14/21 14:13,R_2wMqObZX6sduDSD,,,,,37.75100708,-97.8219986,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Somewhat supportive,carbon,,,,,Basic understanding,4,5,3,2,6,7,1,8,Positive,Positive,Yes,10-15 days,Yes,No,Seaweed,,No,,,,Disagree,Strongly Agree,Agree,Agree,Neutral,Neutral,Disagree,Agree,Strongly Agree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Neutral,Neutral,Neutral,Agree,Agree,Strongly Agree,Agree,Agree,2,3,1,4,5,6,1,5,4,3,2,6,,1999,Man,,White/Caucasian,Master's degree,Prefer not to state,1,93117,Democrat,non-profit,,"Other,None",,Email,
12/14/21 15:36,12/14/21 15:43,IP Address,98.7.56.78,100,420,TRUE,12/14/21 15:43,R_2rA41icCJoeJIrs,,,,,40.78100586,-73.95010376,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Somewhat opposed,Farm,,,"Heard of it, but don't know details",3,8,4,2,6,5,1,7,Neutral,Neutral,No,,No,No,,,Yes,4-Jan,Yes,Wild caught,Don't know,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Neutral,Don't know,Don't know,Agree,Agree,Agree,Disagree,Disagree,Don't know,Don't know,Disagree,Strongly Agree,Strongly Agree,Don't know,Don't know,Don't know,Don't know,Agree,Agree,Don't know,Don't know,3,5,1,2,6,4,2,5,3,4,1,6,Tap through a Snapchat ,1997,Woman,,White/Caucasian,Bachelor's degree,$100K - $125K,1,92104,Democrat,healthcare,,None,,Social media,
12/14/21 15:42,12/14/21 15:52,IP Address,68.4.152.71,100,590,TRUE,12/14/21 15:52,R_XmGisZMjEecY9rz,,,,,33.61279297,-117.6622009,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Strongly supportive,reforestation ,,,,,,,"Heard of it, but don't know details",5,7,6,2,4,3,1,8,Very Positive,Positive,Yes,5-10 days,Yes,No,Seaweed,,Yes,8-Apr,No,No preference,Don't know,Don't know,Don't know,Neutral,Disagree,Don't know,Agree,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Don't know,Don't know,Don't know,Strongly Agree,Strongly Agree,Agree,Agree,Don't know,Don't know,Strongly Agree,Agree,Agree,Agree,5,6,1,3,2,4,1,4,5,2,3,6,,2001,Woman,,Hispanic or Latinx,Associate degree,Prefer not to state,5,92691,Democrat,other,,None,,Social media,
12/14/21 20:22,12/14/21 20:30,IP Address,71.128.8.137,100,518,TRUE,12/14/21 20:30,R_WvZPWCxt7fseRgd,,,,,32.82460022,-117.1970978,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Neither opposed nor in support,Confused,,,Never heard of it,8,7,6,5,3,4,1,2,Positive,Positive,Yes,1-5 days,No,No,,,Yes,8-Apr,No,Wild caught,Don't know,Don't know,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Don't know,Agree,Don't know,Don't know,Agree,Don't know,Don't know,Neutral,Don't know,Don't know,Disagree,Strongly Agree,Strongly Agree,Agree,Neutral,Agree,Agree,Neutral,Strongly Agree,Don't know,Don't know,3,6,1,5,2,4,2,5,3,4,1,6,,1995,Woman,,Hispanic or Latinx,Master's degree,$75K - $100K,1,92123,Democrat,healthcare,,Customer,,Social media,
12/14/21 20:34,12/14/21 20:42,IP Address,73.220.218.216,100,477,TRUE,12/14/21 20:42,R_24BIMIVABdhhwRk,,,,,39.72720337,-121.8128967,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Strongly supportive,Resiliency ,Basic understanding,8,5,3,7,2,4,1,6,Positive,Very Positive,Yes,1-5 days,Yes,No,"Fish,Shellfish,Seaweed",,No,,,,Strongly Disagree,Strongly Agree,Disagree,Disagree,Neutral,Neutral,Disagree,Neutral,Agree,Strongly Agree,Don't know,Strongly Agree,Don't know,Disagree,Disagree,Agree,Agree,Neutral,Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Disagree,Disagree,Agree,Agree,Agree,5,6,1,4,2,3,1,5,2,3,4,6,,1993,Man,,White/Caucasian,Bachelor's degree,< $25K,0,93117,Democrat,other,,None,,Email,
12/14/21 21:55,12/14/21 22:07,IP Address,75.23.165.215,100,714,TRUE,12/14/21 22:07,R_p0NOAR3Re28dfKV,,,,,33.73500061,-117.7850037,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Neither opposed nor in support,Seaweed,,,,,Never heard of it,1,3,4,5,6,8,2,7,Very Positive,Positive,Yes,1-5 days,No,No,,,Yes,4-Jan,No,No preference,Don't know,Don't know,Disagree,Disagree,Neutral,Disagree,Disagree,Don't know,Agree,Agree,Agree,Agree,Don't know,Don't know,Disagree,Don't know,Don't know,Agree,Strongly Agree,Strongly Agree,Don't know,Disagree,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,5,4,1,2,3,6,2,3,5,1,4,6,,1963,Woman,,White/Caucasian,PhD,> $150K,5,92602,Democrat,other,Legal,Customer,,Social media,
12/14/21 22:36,12/14/21 22:49,IP Address,98.37.109.49,100,791,TRUE,12/14/21 22:49,R_22zYCS66tYzPrG5,,,,,37.75579834,-121.9526978,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Strongly supportive,Possibilities ,,,,,"Heard of it, but don't know details",1,4,2,6,3,8,5,7,Very Positive,Very Positive,Yes,1-5 days,Yes,Unsure,"Shellfish,Seaweed",,Yes,8-Apr,No,Wild caught,Strongly Disagree,Neutral,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Don't know,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,4,3,1,2,6,5,1,5,4,2,3,6,,1965,Man,,White/Caucasian,Associate degree,> $150K,3,94583,Democrat,service industry,,Customer,,Social media,
12/14/21 23:18,12/14/21 23:38,IP Address,172.58.23.99,100,1162,TRUE,12/14/21 23:38,R_2OJcjdjYSz7kjsi,,,,,33.83580017,-117.9062958,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Neither opposed nor in support,Sealife,,,"Heard of it, but don't know details",6,1,2,3,5,7,4,8,Negative,Positive,Yes,1-5 days,No,No,,,Yes,8-Apr,Yes,Wild caught,Don't know,Don't know,Agree,Don't know,Don't know,Don't know,Don't know,Disagree,Agree,Don't know,Don't know,Agree,Don't know,Don't know,Don't know,Disagree,Disagree,Don't know,Disagree,Agree,Agree,Don't know,Don't know,Agree,Agree,Agree,Agree,Don't know,6,5,1,3,2,4,1,6,3,2,4,5,Tv,1966,Woman,,White/Caucasian,Bachelor's degree,$75K - $100K,3,92835,Indpendent,healthcare,,None,,Social media,
12/15/21 0:04,12/15/21 0:19,IP Address,47.144.137.60,100,910,TRUE,12/15/21 0:19,R_1o5Bs2ZslD8867E,,,,,33.8697052,-118.3693008,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Neither opposed nor in support,Growth,,,,,,,Never heard of it,3,1,2,4,7,6,5,8,Neutral,Unsure/Not familiar,No,,No,No,,,Yes,4-Jan,No,No preference,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Agree,Agree,Don't know,Don't know,Don't know,Don't know,Neutral,Neutral,Don't know,Don't know,1,2,3,4,6,5,2,3,4,1,5,6,,1935,Woman,,White/Caucasian,Bachelor's degree,,3,90266,,healthcare,,None,,Other,
12/15/21 12:18,12/15/21 12:24,IP Address,76.80.29.90,100,402,TRUE,12/15/21 12:24,R_2ExUctsGisILyaA,,,,,34.0308075,-118.4729996,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Somewhat supportive,Forest,"Heard of it, but don't know details",5,4,1,7,3,2,6,8,Positive,Positive,No,,No,No,,,Yes,4-Jan,No,No preference,Don't know,Agree,Don't know,Don't know,Don't know,Agree,Don't know,Disagree,Don't know,Neutral,Neutral,Agree,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Agree,Neutral,Don't know,Disagree,Don't know,Neutral,Don't know,Agree,Agree,Neutral,3,4,2,6,5,1,1,4,5,2,3,6,,1996,Man,,White/Caucasian,Bachelor's degree,Prefer not to state,3,90045,Something else,service industry,,None,,Other,Request from friend
12/15/21 15:49,12/15/21 16:03,IP Address,37.19.199.109,100,800,TRUE,12/15/21 16:03,R_3dJRXzDdWH20t5f,,,,,40.74879456,-73.98829651,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Strongly supportive,Sustainable,,,,,Very familiar,7,6,4,8,1,2,5,3,Positive,Very Positive,Yes,15+ days,Yes,Yes,"Shellfish,Seaweed",,Yes,4-Jan,Yes,No preference,Strongly Disagree,Agree,Strongly Disagree,Neutral,Disagree,Neutral,Disagree,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,3,2,4,5,6,1,1,5,4,3,2,6,,1990,Man,,White/Caucasian,Master's degree,$25K - $50K,1,96744,Indpendent,other,Film and Television,"Customer,Researcher",,Email,
12/15/21 17:14,12/15/21 17:21,IP Address,189.222.245.245,100,411,TRUE,12/15/21 17:21,R_308KoY0n9xSzHEZ,,,,,31.81530762,-116.6060028,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Strongly supportive,Ecosystem ,Basic understanding,6,3,8,4,1,2,7,5,Very Positive,Very Positive,Yes,15+ days,Yes,No,"Shellfish,Seaweed",,Yes,4-Jan,No,No preference,Disagree,Strongly Agree,Neutral,Neutral,Disagree,Disagree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Disagree,Disagree,Strongly Disagree,Neutral,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,3,4,1,5,2,6,1,4,5,2,3,6,,1985,Woman,,White/Caucasian,Master's degree,< $25K,1,93101,Democrat,education,,Researcher,,Email,
12/8/21 22:42,12/8/21 22:43,IP Address,169.231.199.178,20,13,FALSE,12/15/21 22:43,R_yO7N4TXdmrBbvi1,,,,,,,qr,EN,I have read the above consent statement and AGREE to participate in this study,,,,Test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/21 12:07,12/9/21 12:07,IP Address,169.231.36.95,16,11,FALSE,12/16/21 12:08,R_5A17VsHK4WeCJX3,,,,,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/21 12:33,12/9/21 12:34,IP Address,107.77.229.31,16,21,FALSE,12/16/21 12:34,R_3PNOYT7fiKP9vXU,,,,,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/21 12:36,12/9/21 12:37,IP Address,104.34.7.65,16,37,FALSE,12/16/21 12:37,R_2z7lDhPBWWa3YAd,,,,,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/21 13:22,12/16/21 13:29,IP Address,75.80.3.142,100,391,TRUE,12/16/21 13:29,R_3ISmfUCVGOlnIoJ,,,,,33.11650085,-117.1846008,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Strongly supportive,boat,,,,,,,Basic understanding,8,5,4,7,3,2,1,6,Positive,Positive,Yes,15+ days,Yes,No,"Fish,Seaweed",,Yes,4-Jan,No,No preference,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Agree,Neutral,Agree,Neutral,Neutral,Agree,Agree,Neutral,Disagree,Agree,Strongly Agree,Don't know,Don't know,Agree,Don't know,Agree,Agree,Agree,Neutral,5,6,1,4,2,3,1,5,2,3,4,6,,1995,Woman,,White/Caucasian,Master's degree,$50K - $75K,2,92011,Democrat,education,,Customer,,Email,
12/16/21 14:23,12/16/21 14:32,IP Address,73.222.184.142,100,564,TRUE,12/16/21 14:32,R_00UrYZsQnHvxQyt,,,,,37.03129578,-122.1197968,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Strongly supportive,Yum,Basic understanding,7,6,3,8,5,2,1,4,Negative,Very Positive,Yes,15+ days,Yes,Unsure,"Fish,Shellfish,Seaweed,Don't know type",,Yes,4-Jan,Yes,Wild caught,Disagree,Agree,Disagree,Agree,Neutral,Don't know,Agree,Neutral,Strongly Agree,Strongly Agree,Agree,Agree,Don't know,Don't know,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Neutral,Disagree,Disagree,Disagree,Don't know,Strongly Agree,Strongly Agree,Strongly Agree,5,6,2,4,1,3,2,3,4,5,1,6,,1995,Man,,"Middle Eastern or North African,White/Caucasian",Bachelor's degree,$50K - $75K,5,95060,Democrat,"non-profit,education",,None,,Social media,
12/16/21 15:01,12/16/21 15:13,IP Address,98.185.245.141,100,695,TRUE,12/16/21 15:13,R_1JFtUU3lHJcaZaX,,,,,34.42160034,-119.7068024,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Strongly supportive,Environment ,,,Very familiar,8,7,6,5,3,2,1,4,Neutral,Positive,Yes,10-15 days,Yes,No,"Shellfish,Seaweed",,Yes,8-Apr,No,Wild caught,Disagree,Neutral,Agree,Neutral,Disagree,Neutral,Strongly Disagree,Agree,Agree,Agree,Don't know,Agree,Don't know,Disagree,Strongly Disagree,Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Neutral,Strongly Agree,Agree,Agree,3,6,1,5,4,2,3,5,4,1,2,6,,1997,Woman,,White/Caucasian,Master's degree,$25K - $50K,2,93101,Democrat,non-profit,,"Customer,Researcher",,Social media,
12/16/21 15:52,12/16/21 15:56,IP Address,72.214.240.30,100,259,TRUE,12/16/21 15:56,R_sdRRNcRxtal2PER,,,,,34.43980408,-119.7314987,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Somewhat supportive,Cool,,,,,"Heard of it, but don't know details",7,5,4,6,3,1,2,8,Positive,Positive,Yes,1-5 days,Yes,No,Shellfish,,Yes,12-Aug,Yes,Farmed,Don't know,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,Don't know,Agree,Disagree,Disagree,Disagree,Don't know,Don't know,Don't know,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Agree,4,3,2,5,6,1,2,4,5,1,3,6,,2000,Woman,,White/Caucasian,Bachelor's degree,< $25K,2,93101,Democrat,non-profit,,None,,Social media,
12/16/21 16:05,12/16/21 16:11,IP Address,68.6.123.5,100,372,TRUE,12/16/21 16:11,R_3dSQCNU2J4uWOSn,,,,,34.42649841,-119.8630981,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Somewhat supportive,Food,Basic understanding,8,6,3,7,5,2,1,4,Neutral,Very Positive,Yes,10-15 days,Yes,No,"Shellfish,Seaweed",,Yes,4-Jan,Yes,Wild caught,Disagree,Agree,Agree,Agree,Neutral,Disagree,Disagree,Disagree,Agree,Agree,Don't know,Agree,Agree,Agree,Disagree,Strongly Agree,Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Agree,5,4,1,3,2,6,3,4,5,1,2,6,,1989,Woman,,White/Caucasian,Master's degree,$75K - $100K,2,93117,Democrat,non-profit,,None,,Social media,
12/9/21 16:05,12/9/21 16:11,IP Address,169.231.199.62,56,355,FALSE,12/16/21 16:11,R_OPz6DkuMZOZX6Tf,,,,,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Strongly supportive,Intriguing,,,,,,,Basic understanding,4,6,7,2,5,3,1,8,Positive,Neutral,Yes,1-5 days,Yes,No,"Fish,Shellfish,Seaweed",,Yes,4-Jan,No,No preference,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/21 16:16,12/9/21 16:17,IP Address,72.194.27.188,22,78,FALSE,12/16/21 16:17,R_2CpLyPYdTozBLHZ,,,,,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Strongly supportive,Healthy,Basic understanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/21 16:44,12/16/21 16:56,IP Address,108.74.162.83,100,752,TRUE,12/16/21 16:56,R_29dfR7TDwdFSD7W,,,,,37.87669373,-122.267601,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,Strongly supportive,Sustainable ,,,,,,,Basic understanding,8,3,5,2,6,4,1,7,Negative,Positive,Yes,1-5 days,Yes,No,"Fish,Shellfish,Seaweed",,Yes,12+,Yes,No preference,Don't know,Don't know,Agree,Disagree,Don't know,Neutral,Disagree,Disagree,Disagree,Neutral,Disagree,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Don't know,Disagree,Strongly Agree,Strongly Agree,Neutral,Neutral,Disagree,Disagree,Strongly Agree,Agree,Agree,Agree,5,6,1,4,3,2,3,5,4,2,1,6,,1994,Woman,,White/Caucasian,Bachelor's degree,$25K - $50K,2,94709,Democrat,education,,Customer,,Other,Laurel! 
12/9/21 17:36,12/9/21 17:37,IP Address,184.185.18.221,16,65,FALSE,12/16/21 17:37,R_3fiwpLo7H7xjgdH,,,,,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/21 17:43,12/16/21 17:53,IP Address,108.185.185.116,100,608,TRUE,12/16/21 17:53,R_3J908kl8SmxzTZf,,,,,34.14729309,-118.8343964,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,Somewhat supportive,Good,,,Basic understanding,3,7,5,2,6,4,1,8,Very Positive,Very Positive,Yes,1-5 days,Yes,No,Seaweed,,Yes,4-Jan,Yes,No preference,Disagree,Don't know,Don't know,Don't know,Disagree,Neutral,Disagree,Neutral,Agree,Agree,Don't know,Agree,Don't know,Don't know,Disagree,Don't know,Don't know,Don't know,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,4,6,1,3,2,5,1,5,4,3,2,6,,1992,Man,,White/Caucasian,Bachelor's degree,$50K - $75K,4,91301,Democrat,education,,None,,Social media,
12/9/21 19:31,12/9/21 19:34,IP Address,107.77.229.31,24,170,FALSE,12/16/21 19:34,R_8kUUT9j4uJ8ePjr,,,,,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,Somewhat supportive,Green  ,"Heard of it, but don't know details",5,1,3,6,4,2,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/21 21:50,12/9/21 21:50,IP Address,172.58.23.101,16,36,FALSE,12/16/21 21:50,R_33dP8eip27xWu0c,,,,,,,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/21 20:34,12/16/21 22:48,IP Address,73.89.201.232,100,8006,TRUE,12/16/21 22:48,R_CdKHL9OxWYPF0VX,,,,,42.32510376,-72.62760162,anonymous,EN,I have read the above consent statement and AGREE to participate in this study,,,Neither opposed nor in support,Impact,,,,,Never heard of it,4,8,5,2,6,3,1,7,Neutral,Neutral,Yes,5-10 days,No,No,,,Yes,4-Jan,No,No preference,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Don't know,Agree,Strongly Agree,Don't know,Don't know,Don't know,Don't know,Agree,Strongly Agree,Agree,Don't know,5,6,1,3,2,4,1,2,3,4,5,6,,1991,Woman,,White/Caucasian,Bachelor's degree,< $25K,1,95073,Something else,"non-profit,education",,"Customer,None",,Social media,
